pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.24,24.913,0.6,649.28,255.22,106.17,0.6743,202.52,43,1,500,18893,18870,18958,18797,18714,18776,18663,18930,18859,18827,18804,18878,18828,18832,18699,18629,18611,18880,18710,18712,18290,17559,10975,11515,16477,18194,18365,18496,18521,18787,18743,18819,18534,18594,18787,18921,18747,18624,18715,18863,18800,18951,18804,18741,18753,18769,18523,18818,18873,18624,18577,18803,18646,18726,18596,18670,18670,18639,18827,18654,18793,18701,18968,18870,18657,18816,18642,18722,18667,18739,18626,18771,18719,18768,18652,18811,18814,18743,18963,18934,18946
6.41,24.777,0.6,693.41,262.3,104.66,0.81585,245.03,43,1,500,21000,20868,20840,21026,20878,20952,20776,20850,20939,20749,20852,20909,20898,21131,20925,20987,20759,21001,20926,20838,20634,20102,18795,8505.3,15193,19218,20115,20562,20858,20731,20880,20768,20655,20952,20915,20986,21071,20816,20945,20786,20884,20803,20854,21070,21066,20861,21107,20724,20874,20946,20882,20861,20640,20804,20738,20738,20844,20970,20744,20867,20941,21081,20810,20713,20949,20865,20853,20823,20957,20888,20980,20782,20957,21026,21009,21041,20885,20836,20735,20877,20975
6.54,24.802,0.6,703.26,264.39,98.216,0.73056,219.41,43,1,500,20851,20779,20755,20998,20861,20986,20818,20876,20882,21023,21001,20849,21149,20802,20870,21103,20975,20727,20776,20910,20526,20199,16049,9042.4,17450,19635,20483,20664,20554,21028,20823,20794,21042,20858,21038,20890,20950,20887,21012,20895,21064,20971,20865,21035,20935,21129,20878,20755,20893,20811,20589,20983,20882,20749,20947,20862,20926,20907,20979,20793,20784,21089,20893,20853,20770,21185,21009,21085,20832,20981,20820,20805,20840,20872,20862,20870,21117,20913,21057,20913,21042
6.7,24.826,0.6,679.29,253.08,95.481,0.64026,192.29,43,1,500,19503,19592,19460,19342,19497,19405,19543,19740,19492,19506,19634,19434,19637,19719,19422,19474,19503,19364,19404,19536,19211,18240,10406,13677,17668,18869,19144,19434,19411,19309,19571,19461,19661,19539,19620,19480,19515,19577,19415,19447,19604,19516,19514,19618,19633,19774,19496,19514,19542,19491,19355,19576,19599,19454,19546,19567,19676,19692,19509,19566,19505,19636,19683,19641,19627,19580,19469,19587,19360,19500,19603,19760,19574,19629,19693,19563,19609,19559,19589,19568,19623
6.87,24.752,0.6,657.6,239.86,91.114,0.30998,93.096,43,1,500,17026,16833,16780,16813,16970,16974,17080,16882,16859,16794,17060,16949,16895,17064,17088,16753,16955,16805,16602,16245,11984,8723.5,14486,16073,16652,16826,16904,16905,16962,16728,16806,17029,16942,17004,16837,16987,16750,16991,16893,16758,16813,16962,16910,16886,16785,16848,16854,16795,16808,16755,16789,17009,16987,17033,16899,16998,17106,16917,16992,16764,16844,16880,16941,16946,17021,16820,16958,16959,16993,16837,16955,17096,17107,17029,16910,16893,16990,16990,16879,16930,16875
6.99,24.913,0.6,654.9,220.98,110.16,0.3694,110.94,43,1,500,19233,19173,19324,19326,19199,19225,19210,19454,19207,19249,19345,19138,19148,19396,19248,19289,19092,19173,18880,18453,16121,5932.6,15113,17992,18778,18989,18991,19199,19103,19095,19222,19270,19141,19218,19207,19266,19099,19230,19250,19117,19370,19346,19417,19186,19294,19254,19292,19213,19144,19186,19319,19218,19063,19267,19178,19253,19314,19277,19190,19112,19189,19239,19252,19256,19270,19261,19239,19251,19184,19245,19309,19222,19062,19113,19335,19296,19331,19259,19177,19192,19378
7.18,24.93,0.6,689.55,210.45,112.57,0.44344,133.18,43,1,500,21543,21596,21608,21452,21524,21413,21303,21384,21313,21523,21386,21616,21515,21448,21249,21275,21083,21101,21327,20660,19467,8272.2,15092,19363,20493,21060,21087,21361,21273,21572,21324,21277,21363,21295,21387,21570,21479,21327,21660,21389,21248,21351,21405,21463,21359,21259,21332,21369,21265,21433,21210,21263,21457,21693,21509,21225,21293,21186,21658,21321,21476,21440,21455,21447,21360,21668,21369,21367,21189,21383,21562,21304,21353,21396,21389,21352,21397,21349,21533,21493,21581
7.27,24.75,0.6,681.42,206.03,109.18,0.39063,117.32,43,1,500,21230,20930,21099,21003,21092,21137,21267,21221,21255,21086,21068,21144,21233,21271,21225,21033,21096,21071,20755,20505,17751,6099,16012,19330,20595,20918,21022,21014,21078,21125,21075,21189,21213,21123,21268,21334,21280,20983,21114,21200,21199,21194,21093,21088,21114,21113,21123,20932,21039,21091,21150,21195,21060,21002,21324,21205,21283,21122,21195,21083,21227,21280,21198,21126,21512,21225,21069,21111,21208,21012,21154,21139,21420,21195,21224,21197,20895,21153,21170,21181,21217
6.22,24.945,0.43,541.78,230.7,103.49,0.2424,72.8,43,1,500,20494,20550,20590,20447,20627,20582,20432,20419,20433,20501,20605,20382,20624,20512,20411,20541,20432,20282,20121,19031,9191.4,15448,18895,19730,20122,20134,20357,20440,20427,20518,20607,20446,20349,20527,20434,20499,20568,20575,20403,20542,20503,20602,20459,20389,20399,20391,20608,20381,20553,20229,20336,20547,20623,20440,20372,20457,20589,20457,20437,20540,20300,20454,20478,20424,20471,20699,20392,20455,20526,20504,20567,20440,20768,20654,20585,20555,20503,20549,20435,20472,20504
