pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.24,9.987,0.43,429.22,200.56,124.81,0.86866,260.89,40,3,500,23500,23411,23459,23207,23184,23148,22913,22984,23048,22700,22611,22654,22465,22285,21967,21735,21282,20914,20093,18792,16796,13782,9067,4879.3,5031.8,9199.5,13275,16306,18151,19617,20604,21236,21356,21841,22114,22378,22459,22467,22488,22810,22800,22784,22793,22977,22850,22906,22915,23146,22960,23111,22914,23023,23037,23034,22914,22825,23107,23134,23173,23028,22986,23304,23204,22970,23037,23321,23255,23174,22954,22990,23263,23302,23191,23251,23281,23378,23340,23322,23200,23300,23427
6.38,9.9761,0.43,459.38,228.23,109.4,0.77458,232.63,40,3,500,22757,22622,22490,22662,22571,22240,22458,22227,22207,22166,22080,21890,21934,21681,21457,21036,20751,20304,19407,18143,16211,12194,7252.1,3589.2,6582.7,11492,15059,17097,18826,19907,20367,20837,21414,21229,21793,21770,21798,21916,22239,22095,22182,22212,22126,22270,22419,22208,22254,22333,22357,22289,22374,22372,22223,22359,22516,22315,22466,22382,22433,22413,22365,22562,22560,22387,22464,22490,22447,22430,22370,22520,22567,22963,22537,22566,22572,22601,22762,22631,22534,22597,22675
6.58,9.98,0.43,458.82,230.55,105.43,0.73984,222.2,40,3,500,22579,22363,22204,22144,22373,22196,22052,22009,22099,21847,21678,21611,21578,21420,21211,20880,20595,19948,18984,17722,15470,11731,6542.6,4493.5,7617.4,12284,15368,17327,18902,19916,20439,20762,20815,21409,21445,21518,21753,21757,21737,21817,22039,21770,21845,21856,21994,22050,22136,22004,22047,22082,22092,22164,22116,22210,21979,21886,22158,22188,22185,22185,22218,22192,22224,22314,22151,22056,22019,22118,22193,22085,22278,22322,22281,22252,22246,22227,22327,22370,22346,22397,22390
6.69,9.9582,0.43,466.38,232.11,107.68,0.63833,191.71,40,3,500,21862,22204,22061,22006,21948,21783,21953,21640,21593,21435,21644,21389,21321,21046,20812,20589,19891,19384,18215,16585,13658,8787,4477.4,5339.1,9692.7,13756,16284,17850,19212,19861,20192,20484,20696,20953,21145,21274,21419,21699,21444,21543,21442,21808,21533,21790,21691,21781,21965,21496,21571,21627,21857,21775,21460,21710,21653,22012,21789,21754,21771,21708,21810,21952,21762,21818,21974,21749,21689,21829,21893,22080,21913,21876,22066,21954,22057,22066,22090,22129,22031,22085,21991
6.84,9.9502,0.43,464.12,223.86,115.94,0.45313,136.09,40,3,500,21845,21978,21942,21857,21712,21687,21475,21386,21156,21188,20948,20984,20683,20418,20186,19604,18895,17902,16276,13132,8870,4871.9,4849.1,8904.1,13007,15753,17379,18563,19237,19946,20233,20427,20719,21012,21116,21074,21223,21410,21420,21242,21274,21303,21535,21462,21394,21473,21554,21538,21440,21302,21653,21516,21379,21435,21619,21744,21461,21564,21481,21725,21750,21459,21589,21699,21626,21438,21682,21720,21821,21788,21710,21705,21699,21841,21780,21759,21803,21935,21934,21846,21646
6.99,9.8863,0.43,468.63,206.55,117.41,0.33839,101.63,40,3,500,20652,20669,20492,20666,20492,20387,19958,20070,19969,19762,19936,19558,19315,18984,18595,18051,17212,15791,13545,10012,5511.9,3723.8,6391.9,10574,13449,15551,16921,17836,18483,18787,19149,19416,19595,19668,19903,20092,20105,20112,20042,20202,20280,20173,20223,20060,20217,20017,20037,20073,20028,19978,20127,20177,20033,20365,20295,20223,20187,20315,20399,20470,20275,20386,20410,20445,20473,20393,20445,20412,20549,20629,20459,20575,20549,20535,20274,20460,20693,20778,20701,20752,20627
7.15,9.986,0.43,458.54,212.83,110.72,0.46059,138.33,40,3,500,20796,20746,20441,20606,20709,20277,20332,20219,20188,20088,20087,19758,19602,19445,19307,18696,17966,17223,15494,12642,8259.9,3998.4,4369.2,8523.9,12282,15123,16658,17436,18636,18897,19306,19478,19657,19772,20007,20113,20264,20297,20180,20287,20315,20270,20214,20127,20281,20055,20211,20222,20418,20303,20145,20000,20196,20190,20368,20296,20261,20362,20491,20288,20492,20573,20445,20446,20307,20609,20410,20422,20564,20619,20628,20465,20511,20658,20681,20624,20610,20865,20731,20849,20892
7.29,9.9721,0.43,444.98,211.47,107.81,0.37931,113.92,40,3,500,20641,20405,20487,20634,20652,20368,20267,20233,20127,19976,19921,19640,19193,19440,18716,18182,17414,16512,14195,10863,6489.7,3584,5805.7,10181,13579,15629,16829,17865,18430,18845,19020,19207,19613,19699,19774,20002,19879,19869,19965,19952,20225,20091,19947,19934,20024,20097,19943,19953,20063,19938,20029,20062,19997,20244,20279,20264,20292,20377,20199,20497,20424,20492,20318,20227,20400,20150,20398,20367,20379,20679,20440,20557,20658,20495,20524,20567,20472,20520,20595,20490,20488
6.22,4.988,3.4,4113.3,532.64,110.04,0.35783,107.47,40,3,500,9788.2,9728.9,9670.8,9592.7,9471.1,9557.6,9480.8,9325.3,9339.9,9280.8,9032,8916.5,8781.3,8508.9,8055.1,7930.4,7294.9,6778.5,5352.6,3460.5,1384.9,976.62,1508.5,2671.6,3959.9,5012.5,5936.9,6716.2,6982.7,7669.3,7852.1,8018.6,8360.8,8635,8906.3,8844.4,9043.6,9129.9,9190.2,9214.9,9253.9,9302.3,9294.7,9408.6,9314.6,9438.1,9381.8,9395.3,9251,9333.8,9341.3,9463.7,9332.9,9491.8,9339.7,9605,9377.7,9482.2,9682.6,9408.9,9628.5,9509.3,9514.5,9336.3,9363.8,9337.9,9551.1,9445.4,9445.6,9515.7,9411.7,9428.4,9568.2,9490.6,9456.5,9607.1,9474.9,9548.5,9715.4,9636.7,9845.4
