pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.87,49.593,0.86,763.2,197.61,93.648,0.63513,190.75,43,3,500,15741,15687,15688,15599,15805,15525,15504,15515,15338,15395,15244,15043,15152,14646,14664,14551,14201,13535,12678,11277,8892.9,5366.4,2514.1,2461.9,4690.4,7191,9054.5,10704,11905,12807,13279,13784,14018,14232,14449,14716,14844,14823,15064,15088,14975,15018,15002,15042,14954,15116,14926,14919,14706,14712,14418,14484,14322,14392,14399,14505,14616,14768,14927,14748,14938,14929,14858,15038,14817,14934,14864,14791,15198,15008,15280,15279,15524,15550,15592,15590,15601,15643,15569,15603,15769
7,49.875,0.86,799.64,177.13,100.35,0.77592,233.03,43,3,500,17576,17400,17303,17431,17239,17234,17078,17166,17109,17024,17062,17164,16783,16581,16491,16152,15805,15417,14522,13254,11300,8229.8,4509.2,2105.3,2938.7,5721,8277.6,10346,11893,13253,14123,14933,15045,15449,15735,15985,16229,16233,16277,16232,16457,16422,16529,16508,16559,16410,16551,16365,16250,16269,15895,16018,15674,15656,15338,15513,15557,15921,16045,16150,16262,16314,16482,16443,16578,16612,16606,16721,16653,16720,16724,16871,17030,16995,16991,17230,17161,17457,17448,17316,17580
7.15,49.731,0.86,802.88,159.34,97.143,0.77743,233.49,43,3,500,17871,17987,17956,17840,17771,17683,17730,17695,17529,17482,17485,17528,17337,16971,16842,16735,16309,15627,14800,13330,11587,8237.1,4215.3,1966.5,2877.2,5573.1,8328.3,10634,12307,13376,14599,14979,15672,16081,16194,16386,16622,16709,16932,16468,16748,16781,16645,16796,16748,16568,16654,16791,16547,16411,16187,16369,15928,15741,15616,15783,15957,16140,16291,16576,16793,16698,17051,17196,16844,17108,17228,17169,17319,17397,17389,17425,17684,17686,17678,17670,17774,17798,17816,18027,17814
7.32,49.702,0.86,775.3,144.7,91.845,0.81449,244.62,43,3,500,16956,16936,16897,17111,16983,16580,16790,16755,16463,16523,16616,16354,16212,16144,15959,15568,15222,14690,14152,13061,11120,8315.7,4650.7,2264.4,2567.3,5069,7708.2,9753.7,11473,12827,13648,14305,14679,15108,15132,15476,15445,15620,15567,15671,15722,15702,15753,15770,15816,15555,15666,15663,15612,15406,15436,15185,15127,14961,14898,14835,15102,15335,15415,15552,15812,15924,16021,16264,16220,16220,16366,16350,16296,16405,16490,16600,16569,16683,16787,16627,16835,16802,16871,16907,17009
6.25,49.831,0.6,542.48,207.84,87.193,0.68447,205.57,43,3,500,15932,15932,15756,16085,15750,15845,15821,15506,15770,15676,15617,15584,15335,15422,15246,15077,14764,14261,13817,12731,10710,7709.6,3449,2692,5448.3,8275.3,10270,12010,13021,13993,14352,14322,14469,14832,14984,15201,15460,15450,15336,15559,15590,15510,15425,15528,15419,15503,15558,15311,15738,15417,15573,15269,15365,15263,15253,15475,15389,15496,15560,15660,15548,15684,15441,15144,15408,15218,15232,15299,15472,15455,15712,15722,15675,15716,15792,15904,15943,15883,15903,15973,15854
6.39,49.776,0.6,547.5,200.82,103.4,0.40029,120.22,43,3,500,18156,17949,18144,18012,18081,17909,17606,17659,17590,17432,17313,17405,17133,17014,16620,16214,15524,14620,12924,10207,6041.8,2835.7,3742.8,6942.6,9560.2,11747,13551,14592,15520,15788,16130,16356,16814,16950,17161,17335,17501,17518,17417,17360,17481,17468,17563,17553,17430,17316,17402,17460,17049,17093,17171,17196,17354,17336,17424,17564,17484,17391,17428,17460,17359,17197,17274,17039,17170,17034,17413,17516,17565,17529,17817,17786,17964,17981,17970,17981,17872,18026,18040,18068,18133
6.56,49.727,0.6,571.35,190.78,110.41,0.37288,111.99,43,3,500,20185,20144,20081,20160,20037,19739,19641,19667,19672,19515,19359,19106,18959,18584,18263,17813,17052,15731,13736,10293,5933.8,3162.1,4186.5,7534.3,10603,12894,14948,16033,16870,17358,17631,18127,18594,18720,19077,19112,19348,19216,19201,19289,19248,19313,19276,19269,19220,19211,19112,19084,18787,18932,18896,18745,18924,18982,19083,19194,19365,19203,19155,19134,19054,18984,18951,19053,19203,19089,19270,19585,19447,19592,19759,19859,19947,19955,19874,19935,19947,20238,20102,20036,20118
6.72,49.628,0.6,582.52,183.06,108.22,0.35817,107.57,43,3,500,20446,20315,20170,20236,20209,20053,19982,19837,19464,19472,19614,19328,19146,18811,18511,18077,17159,15785,13483,9998.1,5283.4,2614.1,4131.3,7710.6,10690,13013,14856,15975,16813,17649,18171,18221,18657,19048,19328,19223,19615,19597,19393,19447,19520,19523,19384,19359,19505,19422,19249,19248,18894,18692,18729,18859,18902,19110,19124,19290,19405,19366,19267,19369,19282,19361,19328,19388,19632,19493,19415,19790,19817,19672,19806,19925,20069,20089,20054,20399,20350,20279,20327,20321,20189
6.84,49.417,0.6,567.56,161.61,104.85,0.36723,110.29,43,3,500,18471,18587,18655,18441,18635,18407,18430,18328,18153,18195,17808,17946,17623,17499,17031,16531,15738,14688,12456,9228.4,5331.1,3033.3,4068.4,6961.3,9822.8,12062,13637,15096,15716,16318,16664,16910,17142,17553,17654,17608,17713,17690,17944,17808,17746,17937,17701,17747,17735,17604,17376,17363,17201,17112,17060,17037,17097,17242,17626,17670,17833,17711,17700,17788,17924,17986,18042,17927,17915,17986,18041,18289,18176,18266,18319,18465,18552,18416,18531,18512,18543,18526,18524,18736,18694
