Mice,pH,ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-10,-9,-8,-7,-6,-5,-4,-3,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.5,8,8.5,9,9.5,10
lucas_1_3_20230717_094926,6.943386932,1486.711781,88.67517116,108.9410246,240.85549,37,3.5,6002,0.41788864,0.395674827,0.37473647,0.38152929,0.35430085,0.337834708,0.323708773,0.344742349,0.319396167,0.245958866,0.161298008,0.154002442,0.10555558,0.094033906,0.104187811,0.140091074,0.133248451,0.172035966,0.146498402,0.139041578,0.176509273,0.181271898,0.166914281,0.195415254,0.215294898,0.218925882,0.218240913,0.235025377,0.241625982,0.251888092,0.269010393,0.290660726,0.305172455,0.307780676,0.306000823,0.338735154,0.335440838,0.357449033,0.381083172,0.37697202,0.368751493
lucas_1_3_20230717_094926,6.649079269,2277.222688,48.06185087,106.1970293,300.0182476,37,3.5,6002,0.46679295,0.436180964,0.430244904,0.428240077,0.412221491,0.384045561,0.371157281,0.330116928,0.294352622,0.269345734,0.238273093,0.201632529,0.122761323,0.069263138,0.03988072,0.036948979,0.07667527,0.132515254,0.164977461,0.199215566,0.196417245,0.228145244,0.241061288,0.260727045,0.250715747,0.281586464,0.290716099,0.280921919,0.30608018,0.3232706,0.319309268,0.338012746,0.338750229,0.37322537,0.37612823,0.372321043,0.386252359,0.428727123,0.431290763,0.426030027,0.445041728
lucas_1_3_20230717_094926,6.649079269,2087.469173,70.04828079,106.2556317,292.2099648,37,3.5,6002,0.46679295,0.436180964,0.430244904,0.428240077,0.412221491,0.384045561,0.371157281,0.330116928,0.294352622,0.269345734,0.238273093,0.201632529,0.122761323,0.069263138,0.03988072,0.036948979,0.07667527,0.132515254,0.164977461,0.199215566,0.196417245,0.228145244,0.241061288,0.260727045,0.250715747,0.281586464,0.290716099,0.280921919,0.30608018,0.3232706,0.319309268,0.338012746,0.338750229,0.37322537,0.37612823,0.372321043,0.386252359,0.428727123,0.431290763,0.426030027,0.445041728
lucas_1_3_20230717_094926,6.602522213,2184.84835,60.37374982,106.7745104,297.3153805,37,3.5,6002,0.48413513,0.466066937,0.446199305,0.439707016,0.428811661,0.401295432,0.381299811,0.362296805,0.325911493,0.299192004,0.260471403,0.221255557,0.16571377,0.105907129,0.045741654,0.020135629,0.041940899,0.085698883,0.136300706,0.157219871,0.176747617,0.196083301,0.224675392,0.221341281,0.256164826,0.243097101,0.266138056,0.273701078,0.285268934,0.303459712,0.318021824,0.319347298,0.337747725,0.356760159,0.37728542,0.400831319,0.386982611,0.427924392,0.441643777,0.426253893,0.44504991
lucas_1_3_20230717_094926,6.602522213,2001.546282,71.44066684,106.9915687,300.0182476,37,3.5,6002,0.48413513,0.466066937,0.446199305,0.439707016,0.428811661,0.401295432,0.381299811,0.362296805,0.325911493,0.299192004,0.260471403,0.221255557,0.16571377,0.105907129,0.045741654,0.020135629,0.041940899,0.085698883,0.136300706,0.157219871,0.176747617,0.196083301,0.224675392,0.221341281,0.256164826,0.243097101,0.266138056,0.273701078,0.285268934,0.303459712,0.318021824,0.319347298,0.337747725,0.356760159,0.37728542,0.400831319,0.386982611,0.427924392,0.441643777,0.426253893,0.44504991
lucas_1_3_20230717_094926,6.53540307,2047.514432,62.12954163,105.8529278,-43.84651065,37,3.5,6002,0.478680922,0.453621021,0.446472627,0.433137225,0.41646074,0.394532891,0.362241119,0.329667787,0.298801882,0.255541379,0.218724599,0.166274794,0.098724835,0.038280008,0.028996973,0.05534066,0.100924268,0.164956639,0.184858605,0.21802474,0.233445795,0.243592244,0.245851893,0.277847421,0.279987235,0.284787439,0.298245939,0.311738174,0.317936388,0.323415094,0.348422503,0.373433686,0.375551274,0.38017339,0.38443507,0.402560091,0.434937446,0.428930823,0.431207976,0.453601451,0.476906096
lucas_1_3_20230717_094926,6.53540307,2080.719316,63.13567356,107.432858,-64.56849172,37,3.5,6002,0.478680922,0.453621021,0.446472627,0.433137225,0.41646074,0.394532891,0.362241119,0.329667787,0.298801882,0.255541379,0.218724599,0.166274794,0.098724835,0.038280008,0.028996973,0.05534066,0.100924268,0.164956639,0.184858605,0.21802474,0.233445795,0.243592244,0.245851893,0.277847421,0.279987235,0.284787439,0.298245939,0.311738174,0.317936388,0.323415094,0.348422503,0.373433686,0.375551274,0.38017339,0.38443507,0.402560091,0.434937446,0.428930823,0.431207976,0.453601451,0.476906096
lucas_1_3_20230717_094926,6.494811409,2092.164631,57.22091282,106.8828008,148.6576902,37,3.5,6002,0.469560898,0.459819391,0.447064577,0.439745278,0.424315893,0.406413568,0.390569488,0.381293403,0.335262054,0.327112316,0.306993299,0.269147017,0.239590327,0.181699281,0.116593362,0.058016996,0.021395943,0.017937467,0.059086085,0.082457389,0.116926724,0.155082148,0.162370176,0.182446676,0.196375442,0.208546539,0.221846814,0.24402324,0.253587946,0.262489671,0.280460578,0.283216354,0.305655559,0.310391746,0.317838865,0.350223623,0.368149832,0.377234563,0.402634234,0.417878434,0.409367893
lucas_1_3_20230717_094926,7.085135213,1035.565557,106.5907455,103.9810369,-270.8873466,37,3.5,6002,0.944371445,0.91125828,0.961038077,0.960172821,0.953336722,0.891718841,0.833636267,0.610984365,0.600480701,0.736356513,0.967415267,1.090698116,1.080816455,1.169944295,1.2363455,1.293206727,1.234370902,1.312696718,1.093337586,1.168271882,1.110739995,1.053347453,1.10328796,1.091026112,1.008260589,1.024324679,1.062163789,0.993954212,1.007270365,1.042375946,0.985598024,1.029111531,1.034722693,1.022188724,1.017834547,0.971375519,0.936092626,0.977602107,0.962907393,0.893295505,0.885082327
lucas_1_3_20230717_094926,6.943386932,1134.839741,101.164353,106.9937574,239.9545343,37,3.5,6002,0.41788864,0.395674827,0.37473647,0.38152929,0.35430085,0.337834708,0.323708773,0.344742349,0.319396167,0.245958866,0.161298008,0.154002442,0.10555558,0.094033906,0.104187811,0.140091074,0.133248451,0.172035966,0.146498402,0.139041578,0.176509273,0.181271898,0.166914281,0.195415254,0.215294898,0.218925882,0.218240913,0.235025377,0.241625982,0.251888092,0.269010393,0.290660726,0.305172455,0.307780676,0.306000823,0.338735154,0.335440838,0.357449033,0.381083172,0.37697202,0.368751493
