pH,Conc(mM),ApproT1(sec),ExpT1(ms),ExpT2(ms),ExpB1(percent),ExpB0(ppm),ExpB0(Hz),Temp,SatPower(uT),SatTime(ms),-12,-11,-10,-9,-6,-3,-2.75,-2.5,-2.25,-2,-1.8,-1.6,-1.4,-1.2,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.8,7,7.2,7.4,7.6,7.8,8,9,10,11,12
6.24,24.913,0.6,627.11,251.67,107.09,0.6588,197.86,40,6,500,19720,19606,19405,19460,19265,18651,18389,18223,17985,17684,17296,16947,16604,16020,15211,14699,13584,11869,10371,8196.8,5834.6,3814.8,2815.3,2972,4115.9,5964.3,7951.7,9779.9,11428,12932,14000,14662,15549,16268,16695,17258,17300,17447,17649,17575,17742,17875,18160,18359,18031,18103,18253,18275,18353,18376,18499,18509,18635,18597,18650,18549,18761,18544,18730,18966,18808,18626,18687,18715,18854,18916,18779,18923,18935,18956,19232,19112,19309,19261,19275,19466,19328,19496,19567,19594,19702
6.41,24.777,0.6,674,259.4,107.01,0.8095,243.12,40,6,500,21775,21626,21871,21795,21368,20629,20540,20153,20240,19722,19254,19115,19033,18300,17557,16943,16001,14814,13154,10918,8616.6,5876.8,3866.4,2880.1,3310.6,5003.6,7024.6,9249.5,11322,13092,14600,15497,16619,17316,17966,18455,18798,18960,19176,19403,19485,19661,19670,19936,20046,20039,20160,20005,20141,20266,20261,20439,20290,20367,20593,20511,20464,20652,20424,20540,20697,20595,20475,20558,20589,20700,20792,20621,20699,20828,20839,21232,21357,21470,21304,21298,21560,21676,21762,21834,21872
6.54,24.802,0.6,676.41,263.63,101.02,0.72003,216.25,40,6,500,21740,21723,21498,21793,21413,20506,20568,20135,20084,19654,19272,19087,18689,18011,17353,16724,15655,14403,12401,10160,7558.6,4852.8,3075.2,2507.8,3722,5959.7,8216.7,10404,12266,14100,15135,16032,17045,17572,18194,18659,19022,18941,19508,19466,19292,20129,19743,19572,19957,19899,19945,20184,20152,20212,20061,20206,20184,20152,20149,20451,20268,20405,20188,20543,20367,20457,20691,20450,20519,20534,20606,20442,20761,20818,20711,21181,21062,21338,21483,21486,21469,21933,21602,21696,21800
6.7,24.826,0.6,644.81,253.74,97.309,0.62146,186.65,40,6,500,20673,20350,20207,20292,19909,19327,19293,18807,18697,18582,18221,17774,17453,16925,16147,15427,14102,12760,10816,8700.5,5871.7,3706.4,2645.8,2799.4,4513.9,6600,8825.5,10808,12474,13488,14676,15728,16146,16673,17377,17756,17966,18064,18179,18192,18493,18453,18626,18708,18609,18659,18777,18835,18786,19011,18876,18845,18778,18965,18893,19117,18982,19189,19053,18994,19200,19192,18948,19248,18855,19098,19101,19341,19337,19169,19636,19984,20031,19991,20102,19924,20166,20275,20341,20548,20586
6.87,24.752,0.6,636.41,245.33,94.067,0.28124,84.467,40,6,500,17617,17453,17233,17471,17323,16749,16501,16097,16062,15821,15408,14992,14351,13708,12757,11667,9961,8197.7,6012,3805.5,2443.7,2462.2,3475.5,5336.8,6901.8,8720,10231,11470,12506,12982,13868,14359,14735,15170,15380,15817,15779,15735,15909,16128,16125,15974,15963,16230,15982,15973,16089,15852,16053,16108,16086,16095,16225,16253,16381,16458,16126,16511,16273,16446,16480,16459,16506,16558,16706,16559,16634,16704,16924,16874,16948,17104,17224,17369,17347,17291,17181,17524,17607,17656,17712
6.99,24.913,0.6,626.06,223.84,113.29,0.35662,107.11,40,6,500,20191,20132,19944,20058,19642,18830,18483,18131,17790,17422,16623,16469,15719,14948,13738,12605,10852,9001.6,6570.6,4485.4,2966.5,2454,3051.1,4506.4,6357.4,8094.3,9737.4,11506,12611,13724,14423,15255,15750,16394,16709,17143,17173,17517,17519,17452,17525,17502,17619,17899,17705,17715,17687,17815,17746,17848,17931,17792,17948,18091,18084,17817,18220,18182,18297,18294,18435,18541,18598,18470,18715,18647,18807,18873,19123,19316,19212,19676,19516,19717,19798,19843,19954,19957,19908,20158,20165
7.18,24.93,0.6,655.32,212.55,116.37,0.41258,123.91,40,6,500,22371,22385,22213,21938,21773,20645,20382,20058,19709,19179,18511,18118,17533,16455,15103,13761,12064,9986.5,7595.5,5045,3431,2416.5,2933.9,4399.7,6082.5,8285.7,9910.5,11514,13272,14445,15205,16259,16897,17452,17799,18309,18346,18633,18636,18922,18774,19005,18960,18913,19125,18940,18989,19007,19289,19248,19179,19311,19228,19364,19511,19887,19727,19825,19875,20067,20290,20354,20365,20294,20307,20639,20794,20829,20785,21003,21284,21304,21489,21529,21594,21770,21782,22204,22107,22195,22148
7.27,24.75,0.6,644.01,206.88,111.94,0.36925,110.9,40,6,500,22060,22186,21801,22008,21606,20621,20170,19754,19280,19099,18273,17982,17167,16307,15063,13567,11646,9391.9,7097,4838.5,3126.6,2525,3275.2,4680.6,6548.3,8503.5,10343,11996,13231,14591,15369,16186,16908,17529,17677,18074,18133,18477,18510,18516,18715,18686,18569,18737,18673,18892,18728,18730,18769,18977,18948,19190,19042,19209,19405,19580,19552,19614,19884,19931,20145,20131,20460,20354,20315,20566,20845,20974,20820,20820,20961,21245,21223,21597,21571,21577,21634,21709,21941,22051,21803
6.22,24.945,0.43,509.57,227.07,106.38,0.21737,65.284,40,6,500,21636,21201,21178,21118,20937,19948,19704,19222,19072,18649,17932,17704,16909,15670,14677,13029,11247,8874.1,6287.1,3998.3,2981.3,3535.3,5062,7215.2,9502,11296,13263,14541,15799,16547,17203,17894,18346,18661,19005,19372,19574,19468,19593,19731,19867,19792,20058,20005,20203,20021,19986,19964,20298,20361,20058,20302,20548,20404,20492,20354,20474,20482,20477,20371,20563,20401,20623,20752,20700,20693,20723,20800,20857,20945,20997,21009,20925,21237,21234,21247,21063,21252,21293,21354,21328
6.41,24.943,0.43,496.83,232.05,98.398,0.094289,28.318,40,6,500,18462,18458,18103,18132,18111,17220,16956,16775,16292,16058,15571,15031,14378,13422,12189,10868,8949.4,6646.7,4459.4,2918.5,2554.4,3830.3,5914.1,7942.7,9610.9,11076,12444,13403,14349,14907,15566,16021,16330,16740,16698,16927,17023,17267,17201,17171,17419,17295,17455,17378,17228,17363,17574,17508,17462,17470,17470,17580,17650,17888,17756,17464,17569,17548,17793,17886,17534,17680,17795,17839,17894,18022,17968,18037,18006,18393,17977,18081,18141,18306,18206,18193,18294,18242,18433,18578,18463
6.52,24.913,0.43,490.93,210.14,115.63,0.14664,44.042,40,6,500,20493,20404,20196,20273,19995,18884,18535,18175,17900,17284,16923,16229,15463,14156,12860,11632,9364.1,7137.3,5051.4,3444.9,2978.1,3724.6,5559,7336.9,9331,11186,12660,13685,14842,15559,16249,16920,17368,17795,18089,18381,18395,18533,18731,18875,18910,18681,18730,19077,18946,19032,18999,19037,19075,19275,18898,19152,19112,19239,19264,19155,19274,19301,19369,19259,19324,19421,19488,19560,19665,19623,19755,19730,19842,19914,19951,19972,20084,20117,20164,20197,20216,20285,20179,20501,20301
6.68,24.876,0.43,504.46,208.13,120.04,0.13302,39.952,40,6,500,22774,22494,22508,22482,22204,20841,20566,20137,19725,19323,18599,17799,16847,15478,14118,12301,9982,7685,5178.8,3875.9,3334,4194.8,6003.1,8190.4,10364,12472,13911,15179,16373,17053,17964,18792,19213,19499,19938,20330,20396,20399,20439,20811,20646,20911,20749,20821,20956,21050,21063,21023,21118,21267,21099,21285,21408,21357,21322,21313,21422,21249,21358,21512,21770,21439,21563,21539,21684,21756,22003,22089,21989,22032,22244,22321,22482,22335,22581,22511,22578,22445,22729,22809,22863
6.85,24.983,0.43,482.47,209.93,109.32,0.071062,21.343,40,6,500,20855,20630,20559,20610,20302,19279,19131,18489,18163,17676,17020,16223,15543,14325,12780,11093,8766.8,6433.2,4409.1,3233.1,3039.1,4176.3,6208.9,8261.7,10061,11830,13169,14438,15346,16108,16638,16988,17631,18047,18434,18437,18570,18643,18656,18709,18623,18815,18815,18833,18757,18632,18952,18857,18899,19004,19039,19041,19086,19145,19256,19322,19183,19255,19222,19378,19361,19303,19694,19709,19685,19724,19809,20183,20050,20172,20115,20296,20486,20473,20639,20521,20594,20685,20727,20779,20797
6.98,24.831,0.43,481.35,210.64,97.057,0.011058,3.321,40,6,500,17700,17554,17551,17381,17291,16555,15940,15932,15650,15192,14714,13988,13462,12436,11153,9542,7551.9,5281.5,3538,2549.5,3006.4,4389.4,6182.7,7953.3,9676.7,10840,12075,12998,13603,13990,14658,14988,15177,15448,15889,15866,15825,15924,16070,15990,16170,16203,15985,16062,15869,15954,16042,16083,16196,16218,16162,16205,16448,16439,16328,16545,16613,16406,16478,16555,16682,16760,16587,16734,16866,16999,16993,17077,17194,17123,17095,17332,17390,17462,17646,17571,17394,17658,17654,17646,17625
7.17,24.978,0.43,505.42,192.13,115,0.014625,4.3924,40,6,500,20161,19918,19846,19935,19819,18248,17963,17790,17271,16792,16121,15224,14584,13153,11684,9957.4,7757.1,5586.1,3883.9,3138.4,3307.9,4639.2,6422.1,7925.8,9795.7,11504,12505,13703,14694,15398,15861,16357,16877,17047,17490,17625,17629,17742,17773,17778,17754,17695,17754,17846,17831,17978,17816,17939,17956,17949,18155,18228,18285,18466,18171,18373,18435,18357,18449,18762,18687,18796,18891,18967,19007,19096,19281,19341,19259,19350,19435,19436,19600,19782,19684,19707,19949,19993,20005,20018,19888
7.28,24.973,0.43,486.05,206.13,92.553,0.59256,177.97,40,6,500,19712,19513,19678,19452,19378,18822,18695,18512,18233,17956,17488,17416,17048,16354,15944,15010,14058,12393,10621,8136.7,5783.9,3682.8,2856.5,3557.2,5301.2,7381.6,9253.5,11138,12591,13876,14722,15330,16135,16319,16828,17177,17438,17447,17606,17475,17585,17653,17813,17607,17682,17772,17856,17493,17720,17661,17688,17873,17689,17669,17718,17939,18113,18136,18135,18333,18504,18344,18392,18384,18736,18453,18883,18761,18930,18980,19023,19288,19264,19337,19271,19468,19341,19752,19743,19530,19575
